frame,indiv1.midFace_x,indiv1.midFace_y,indiv1.HandL_x,indiv1.HandL_y,indiv1.HandR_x,indiv1.HandR_y,indiv2.midFace_x,indiv2.midFace_y,indiv2.HandL_x,indiv2.HandL_y,indiv2.HandR_x,indiv2.HandR_y,indiv1.Face_x,indiv1.OuterEar_x,indiv2.Face_x,indiv2.OuterEar_x,indiv1.Face_y,indiv1.OuterEar_y,indiv2.Face_y,indiv2.OuterEar_y
89,207.304,199.36700000000002,274.12,339.206,258.46,346.982,553.2565,182.3295,492.468,304.165,510.141,327.585,219.393,195.215,535.129,571.384,201.65,197.084,182.748,181.911
90,207.19650000000001,199.376,273.84,339.093,254.35,346.479,553.136,182.822,492.141,304.378,510.207,327.957,219.348,195.045,535.129,571.143,201.678,197.074,183.203,182.441
91,207.19650000000001,199.376,273.84,339.093,254.35,346.479,553.0889999999999,182.822,492.117,304.378,510.166,328.738,219.348,195.045,535.129,571.049,201.678,197.074,183.203,182.441
92,208.66899999999998,199.381,273.84,339.093,258.46,346.701,553.1395,182.89350000000002,492.117,304.369,510.166,328.738,222.531,194.807,535.23,571.049,201.678,197.084,183.203,182.584
93,208.85649999999998,199.4765,273.84,339.257,258.11,346.701,553.2825,183.072,492.549,304.369,510.166,328.818,222.668,195.045,535.245,571.32,201.546,197.407,183.343,182.801
94,208.5585,199.171,273.914,339.261,258.71,347.203,553.1469999999999,182.9975,492.549,304.369,510.166,329.214,222.668,194.449,535.245,571.049,201.181,197.161,183.343,182.652
95,208.582,199.2935,273.914,339.419,258.71,347.746,553.1469999999999,182.841,492.671,304.141,510.09,328.818,222.715,194.449,535.245,571.049,201.18,197.407,183.03,182.652
96,208.699,199.4095,273.568,339.517,258.701,347.746,553.146,182.841,492.673,303.809,509.978,328.818,222.763,194.635,534.972,571.32,201.18,197.639,183.03,182.652
97,208.699,199.43900000000002,273.504,339.419,258.496,347.746,553.183,182.732,492.673,303.809,509.785,329.203,222.763,194.635,534.972,571.394,201.18,197.698,182.933,182.531
98,208.67149999999998,199.4095,273.568,339.689,258.496,348.057,553.1914999999999,182.58249999999998,492.671,303.809,509.769,329.211,222.708,194.635,534.972,571.411,201.18,197.639,182.893,182.272
99,208.677,199.43900000000002,273.562,339.67,258.359,347.762,553.259,182.58249999999998,492.671,303.848,509.563,329.203,222.708,194.646,535.107,571.411,201.18,197.698,182.893,182.272
100,208.677,199.3245,273.568,339.67,258.147,347.169,553.3765,182.712,492.608,304.026,509.538,329.203,222.708,194.646,535.31,571.443,201.01,197.639,182.893,182.531
