frame,indiv1.Face_x,indiv1.OuterEar_x,indiv1.HandL_x,indiv1.HandR_x,indiv2.Face_x,indiv2.OuterEar_x,indiv2.HandL_x,indiv2.HandR_x,indiv1.Face_y,indiv1.OuterEar_y,indiv1.HandL_y,indiv1.HandR_y,indiv2.Face_y,indiv2.OuterEar_y,indiv2.HandL_y,indiv2.HandR_y,indiv1.midFace_x,indiv1.midFace_y,indiv2.midFace_x,indiv2.midFace_y
105,237.02,211.822,287.103,260.104,494.229,520.737,507.504,491.539,157.11,155.555,315.092,323.577,187.083,188.323,276.983,283.236,224.421,156.3325,507.483,187.703
106,239.336,211.822,287.247,260.104,496.902,521.907,507.504,498.129,157.11,155.851,315.092,323.299,187.163,187.082,276.677,283.236,225.579,156.4805,509.4045,187.1225
107,240.03,211.822,288.687,259.54,500.4,524.113,507.623,498.278,157.154,155.851,315.092,323.299,187.083,186.695,276.672,283.207,225.926,156.5025,512.2565,186.889
108,240.107,212.174,288.783,258.912,502.744,528.905,514.173,499.871,160.682,161.447,315.118,323.218,186.944,186.374,276.137,283.072,226.1405,161.0645,515.8245,186.659
109,240.457,212.174,289.629,258.912,509.418,535.082,514.173,500.288,160.688,161.672,315.118,322.771,185.229,185.684,275.927,282.922,226.3155,161.18,522.25,185.4565
110,240.457,212.071,289.902,258.944,514.222,537.984,514.827,500.347,161.729,162.169,315.118,322.771,184.594,185.031,275.428,282.807,226.264,161.949,526.103,184.8125
111,240.107,212.071,290.168,258.944,514.268,538.043,514.734,500.35,161.828,162.451,315.155,323.218,184.452,184.971,275.428,282.755,226.089,162.1395,526.1555,184.7115
112,240.625,212.071,290.259,258.944,516.848,540.434,514.734,501.549,161.844,162.451,315.749,323.281,183.43,184.256,275.368,278.759,226.348,162.1475,528.641,183.843
113,240.625,211.931,290.797,258.944,519.218,543.229,523.812,505.713,161.844,162.169,315.91,323.281,183.269,184.256,275.133,277.227,226.278,162.0065,531.2235,183.7625
114,240.501,211.713,290.797,258.877,525.217,547.213,523.923,505.811,161.923,162.169,315.91,323.281,183.269,184.256,274.661,276.942,226.107,162.046,536.215,183.7625
115,240.583,211.541,290.689,258.761,529.506,554.32,523.923,505.844,161.923,162.974,315.749,322.821,183.269,185.397,268.379,269.329,226.062,162.4485,541.913,184.333
116,240.625,211.713,290.797,258.761,532.763,556.068,524.09,505.844,161.923,162.721,315.718,322.079,184.577,185.973,268.379,269.275,226.169,162.322,544.4155,185.275
117,240.788,211.874,290.951,258.761,533.001,556.212,524.649,505.844,161.705,163.206,315.718,322.079,184.621,186.274,268.379,269.262,226.331,162.4555,544.6065,185.4475
118,240.788,211.874,290.689,259.015,534.809,559.168,531.514,506.259,161.585,163.206,315.659,322.079,184.703,186.371,268.541,269.262,226.331,162.3955,546.9885,185.537
119,241.624,212.468,290.689,259.015,541.786,563.761,532.952,506.573,161.526,162.721,315.659,323.233,184.867,187.039,268.61,269.257,227.046,162.1235,552.7735,185.953
120,244.21,212.487,290.895,259.015,542.655,568.316,535.193,506.911,161.5,161.706,315.718,323.395,184.891,187.824,268.61,262.758,228.3485,161.603,555.4855,186.3575
121,244.21,213.015,290.895,258.969,543.057,569.554,535.249,507.535,161.334,161.64,315.744,324.298,184.891,187.956,268.541,262.423,228.6125,161.487,556.3055,186.4235
122,244.21,213.015,290.671,258.969,545.069,570.602,536.022,514.599,160.946,161.64,315.675,324.444,185.886,187.998,268.541,260.778,228.6125,161.293,557.8355,186.942
123,243.986,213.015,290.444,258.969,545.136,570.635,539.768,514.666,160.946,161.706,315.836,324.54,185.916,188.169,267.218,260.778,228.5005,161.326,557.8855,187.0425
124,243.542,211.494,290.46,258.969,545.81,571.226,539.768,514.666,160.816,162.294,315.836,325.11,185.916,188.169,267.218,260.778,227.518,161.555,558.518,187.0425
125,243.307,211.494,290.444,258.977,545.81,571.498,536.022,514.704,160.872,162.294,315.836,325.256,185.886,188.3,268.636,260.92,227.4005,161.583,558.654,187.093
126,243.307,211.494,290.444,258.977,545.81,571.684,536.022,514.666,160.872,162.294,315.836,325.275,184.955,188.515,269.131,262.444,227.4005,161.583,558.747,186.735
127,243.542,212.817,290.46,258.977,545.81,571.694,536.109,514.598,161.103,162.043,316.069,326.158,184.955,188.432,269.237,267.14,228.1795,161.573,558.752,186.6935
128,243.848,212.817,291.155,258.977,545.807,571.82,536.109,513.968,162.049,162.043,316.136,326.28,184.955,188.432,269.428,267.14,228.3325,162.046,558.8135,186.6935
129,243.848,212.817,291.155,259.134,545.707,571.82,536.239,513.968,162.087,162.043,316.387,326.414,184.996,188.526,269.545,267.14,228.3325,162.065,558.7635,186.761
130,244.055,212.817,291.155,259.134,545.807,571.694,536.786,513.968,163.228,162.683,316.437,326.414,186.248,188.819,269.545,263.267,228.436,162.9555,558.7505,187.5335
131,244.055,212.817,290.351,259.312,546.044,571.256,536.914,514.761,164.311,162.786,316.515,327.014,186.248,188.868,269.545,262.995,228.436,163.5485,558.65,187.558
132,245.123,213.641,290.189,259.363,546.061,571.249,540.732,515.288,165.581,163.242,317.074,327.782,186.248,189.194,267.618,262.599,229.382,164.4115,558.655,187.721
133,246.567,214.943,289.774,259.363,546.432,571.225,540.807,515.63,165.581,163.058,317.124,327.8,186.248,189.283,267.422,262.195,230.755,164.3195,558.8285,187.7655
134,247.789,217.987,289.59,259.363,546.432,571.208,540.807,516.333,165.581,162.786,317.124,327.8,186.248,189.333,267.422,261.989,232.888,164.1835,558.82,187.7905
135,247.971,218.122,289.487,259.363,546.432,571.018,540.732,516.333,165.305,163.058,317.243,327.8,186.248,189.403,267.417,261.701,233.0465,164.1815,558.725,187.8255
136,248.357,218.162,289.487,259.522,546.276,570.854,540.806,516.333,165.305,163.058,317.243,327.661,186.272,189.39,267.404,261.989,233.2595,164.1815,558.565,187.831
137,248.526,218.514,289.59,259.905,546.276,570.854,540.806,516.285,165.305,162.681,317.747,327.661,186.272,189.404,267.39,262.195,233.52,163.993,558.565,187.838
138,248.681,219.363,290.048,259.905,546.276,570.854,540.633,515.96,165.573,162.681,317.747,327.661,186.228,189.429,267.39,262.458,234.022,164.127,558.565,187.8285
139,248.801,219.403,290.328,260.603,546.318,571.198,540.505,515.751,165.588,163.145,317.747,328.782,186.205,189.429,267.39,262.727,234.102,164.3665,558.758,187.817
140,249.277,219.516,290.328,260.612,546.318,571.198,540.806,514.853,165.974,163.491,317.733,328.944,186.08,189.429,267.273,262.727,234.3965,164.7325,558.758,187.7545
141,249.31,219.951,290.048,260.612,546.318,571.198,540.977,514.853,166.031,163.491,317.691,329.059,186.08,189.432,267.49,262.727,234.6305,164.761,558.758,187.756
142,249.372,219.817,289.757,260.603,546.118,571.007,540.753,514.853,166.177,163.616,317.674,329.059,186.043,189.429,267.921,262.727,234.5945,164.8965,558.5625,187.736
143,249.372,219.817,289.69,259.894,546.033,570.763,540.753,514.975,166.177,163.721,317.436,329.059,186.043,189.338,267.921,262.474,234.5945,164.949,558.398,187.6905
144,249.856,219.817,289.69,259.841,545.912,570.712,540.753,514.975,166.382,163.978,317.396,327.944,186.043,189.123,267.579,262.237,234.8365,165.18,558.312,187.583
145,249.79,219.516,289.757,259.795,545.912,570.623,540.753,514.975,166.382,163.978,317.041,326.908,186.018,188.971,267.596,262.474,234.653,165.18,558.2675,187.4945
146,249.732,219.516,289.869,259.738,545.912,570.543,540.753,514.159,166.382,164.439,316.641,326.908,186.018,188.965,267.783,262.474,234.624,165.4105,558.2275,187.4915
147,249.732,219.516,290.434,259.206,545.861,570.524,540.781,514.159,166.382,164.62,316.617,326.917,186.018,188.971,267.783,262.595,234.624,165.501,558.1925,187.4945
148,249.732,219.516,290.477,259.206,545.861,570.463,541.009,513.5,166.694,164.699,316.552,326.908,186.237,188.971,267.688,267.342,234.624,165.6965,558.162,187.604
149,249.319,219.55,290.434,258.953,545.726,570.387,541.3,513.5,166.758,164.898,316.418,326.917,186.237,189.016,267.783,267.342,234.4345,165.828,558.0565,187.6265
150,249.087,219.683,290.434,258.953,545.507,570.357,541.3,513.544,166.758,164.898,316.418,326.917,186.315,189.121,267.783,267.49,234.385,165.828,557.932,187.718
151,249.07,219.683,290.434,258.953,545.376,570.228,541.209,513.55,166.758,164.941,316.333,326.132,186.315,189.124,267.734,267.49,234.3765,165.8495,557.802,187.7195
152,249.025,219.683,290.476,259.086,545.27,570.228,541.209,513.544,166.026,164.898,316.333,326.132,186.315,189.289,267.688,267.49,234.354,165.462,557.749,187.802
153,249.016,219.697,290.476,259.248,545.27,570.271,541.172,513.55,165.945,164.898,316.333,326.132,186.315,189.424,267.651,267.443,234.3565,165.4215,557.7705,187.8695
154,249.016,219.683,290.476,259.248,545.27,570.214,541.072,513.544,165.945,164.681,316.429,326.132,186.479,189.289,267.651,267.443,234.3495,165.313,557.742,187.884
155,249.011,219.447,290.476,259.248,545.251,570.271,541.042,513.306,165.929,164.681,316.501,325.903,186.479,189.289,267.651,263.276,234.229,165.305,557.761,187.884
